,season_year,gamekey,playid,gsisid,time,x,y,dis,o,dir,event,number,position,role,generalized_role,punting_returning_team,gsisid_injured,player_activity_derived,turnover_related,primary_impact_type,primary_partner_gsisid,primary_partner_activity_derived,friendly_fire,ball_snap,line_set,penalty_flag,play_submit,punt,punt_play,punt_received,tackle,mph,injured_player,primary_partner_player,left_to_right
173,2016,5,3129,31130.0,2016-08-12 02:07:40.200,82.73999786376955,23.63999938964844,0.2700000107288361,134.27000427246094,236.16999816894528,,52,OLB,PLG,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,5.522727504453466,False,False,False
174,2016,5,3129,31130.0,2016-08-12 02:07:40.300,82.51000213623048,23.53000068664551,0.25999999046325684,135.94000244140622,238.33999633789062,,52,OLB,PLG,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,5.318181634930252,False,False,False
175,2016,5,3129,31130.0,2016-08-12 02:07:40.400,82.33000183105469,23.3799991607666,0.239999994635582,137.44999694824222,240.3699951171875,,52,OLB,PLG,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,4.909090810273267,False,False,False
176,2016,5,3129,31130.0,2016-08-12 02:07:40.500,82.16999816894531,23.18000030517578,0.25,139.99000549316406,242.97999572753903,,52,OLB,PLG,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,5.113636375,False,False,False
177,2016,5,3129,31130.0,2016-08-12 02:07:40.600,81.93000030517578,22.95000076293945,0.33000001311302185,143.3000030517578,245.42999267578125,,52,OLB,PLG,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,6.750000283220902,False,False,False
178,2016,5,3129,31130.0,2016-08-12 02:07:47.800,42.290000915527344,9.75,0.7300000190734862,126.8000030517578,228.7100067138672,,52,OLB,PLG,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,14.93181860513949,False,False,False
179,2016,5,3129,31130.0,2016-08-12 02:07:41.100,80.29000091552734,21.840000152587887,0.41999998688697815,152.86000061035156,250.25999450683602,,52,OLB,PLG,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,8.590908841779097,False,False,False
180,2016,5,3129,31130.0,2016-08-12 02:07:41.200,79.87000274658203,21.690000534057614,0.44999998807907104,152.0399932861328,250.6100006103516,,52,OLB,PLG,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,9.204545231162815,False,False,False
181,2016,5,3129,31130.0,2016-08-12 02:07:41.300,79.38999938964845,21.590000152587887,0.479999989271164,150.3699951171875,251.1499938964844,,52,OLB,PLG,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,9.818181620546534,False,False,False
182,2016,5,3129,31130.0,2016-08-12 02:07:41.400,78.8499984741211,21.540000915527344,0.550000011920929,148.57000732421875,251.91999816894528,,52,OLB,PLG,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,11.250000268837184,False,False,False
183,2016,5,3129,31130.0,2016-08-12 02:07:41.500,78.33999633789062,21.51000022888184,0.5099999904632568,146.41000366210938,252.52999877929688,,52,OLB,PLG,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,10.431818009930252,False,False,False
184,2016,5,3129,31130.0,2016-08-12 02:07:46.800,48.959999084472656,13.25,0.8399999737739563,164.1699981689453,255.42999267578125,,52,OLB,PLG,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,17.181817683558194,False,False,False
185,2016,5,3129,31130.0,2016-08-12 02:07:46.900,48.13999938964844,13.06999969482422,0.8299999833106994,154.9499969482422,252.17999267578125,,52,OLB,PLG,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,16.97727242362794,False,False,False
186,2016,5,3129,31130.0,2016-08-12 02:07:45.100,61.93999862670898,14.56999969482422,0.75,144.8699951171875,252.8600006103516,,52,OLB,PLG,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,15.340909125,False,False,False
187,2016,5,3129,31130.0,2016-08-12 02:07:45.200,61.22000122070313,14.350000381469727,0.7400000095367428,153.5800018310547,254.17999267578125,,52,OLB,PLG,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,15.13636386506974,False,False,False
188,2016,5,3129,31130.0,2016-08-12 02:07:45.300,60.47999954223633,14.140000343322756,0.7799999713897706,163.2100067138672,255.8000030517578,,52,OLB,PLG,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,15.95454490479076,False,False,False
189,2016,5,3129,31130.0,2016-08-12 02:07:45.400,59.72000122070313,13.979999542236328,0.7699999809265136,174.3000030517578,256.92999267578125,,52,OLB,PLG,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,15.749999644860502,False,False,False
190,2016,5,3129,31130.0,2016-08-12 02:07:45.500,59.02000045776367,13.850000381469727,0.7200000286102295,184.3000030517578,258.20999145507807,,52,OLB,PLG,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,14.72727334520924,False,False,False
191,2016,5,3129,31130.0,2016-08-12 02:07:45.600,58.349998474121094,13.75,0.6800000071525574,191.16999816894528,258.95999145507807,,52,OLB,PLG,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,13.90909108630231,False,False,False
192,2016,5,3129,31130.0,2016-08-12 02:07:45.700,57.6599998474121,13.699999809265135,0.6899999976158142,198.7700042724609,260.04998779296875,,52,OLB,PLG,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,14.113636346232562,False,False,False
193,2016,5,3129,31130.0,2016-08-12 02:07:42.000,76.06999969482422,21.25,0.3899999856948853,124.52999877929688,253.5399932861328,,52,OLB,PLG,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,7.97727245239538,False,False,False
194,2016,5,3129,31130.0,2016-08-12 02:07:42.100,75.72000122070312,21.13999938964844,0.3700000047683716,118.88999938964844,253.5,,52,OLB,PLG,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,7.5681819325348725,False,False,False
195,2016,5,3129,31130.0,2016-08-12 02:07:42.200,75.37999725341797,21.01000022888184,0.36000001430511475,114.9800033569336,253.22000122070312,,52,OLB,PLG,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,7.36363667260462,False,False,False
196,2016,5,3129,31130.0,2016-08-12 02:07:42.300,75.05999755859375,20.850000381469727,0.36000001430511475,113.27999877929688,252.63999938964844,,52,OLB,PLG,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,7.36363667260462,False,False,False
197,2016,5,3129,31130.0,2016-08-12 02:07:42.400,74.70999908447266,20.68000030517578,0.3899999856948853,113.61000061035156,252.5500030517578,,52,OLB,PLG,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,7.97727245239538,False,False,False
198,2016,5,3129,31130.0,2016-08-12 02:07:42.500,74.36000061035155,20.479999542236328,0.4000000059604645,115.16000366210936,252.17999267578125,,52,OLB,PLG,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,8.181818321918591,False,False,False
201,2016,5,3129,31130.0,2016-08-12 02:07:44.200,67.37999725341797,17.309999465942386,0.5899999737739563,126.2300033569336,243.16999816894528,,52,OLB,PLG,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,12.068181308558195,False,False,False
202,2016,5,3129,31130.0,2016-08-12 02:07:44.300,66.90000152587889,16.969999313354492,0.5899999737739563,125.23999786376952,243.1499938964844,,52,OLB,PLG,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,12.068181308558195,False,False,False
203,2016,5,3129,31130.0,2016-08-12 02:07:44.400,66.38999938964844,16.649999618530273,0.6000000238418579,123.69000244140624,243.4900054931641,,52,OLB,PLG,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,12.272727787674366,False,False,False
209,2016,5,3129,31130.0,2016-08-12 02:07:38.000,82.43000030517578,25.809999465942386,0.3899999856948853,165.9199981689453,89.31999969482422,,52,OLB,PLG,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,7.97727245239538,False,False,False
210,2016,5,3129,31130.0,2016-08-12 02:07:38.100,82.79000091552734,25.82999992370605,0.36000001430511475,170.61000061035156,91.9499969482422,,52,OLB,PLG,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,7.36363667260462,False,False,False
211,2016,5,3129,31130.0,2016-08-12 02:07:38.200,83.0999984741211,25.819999694824208,0.3100000023841857,175.3800048828125,95.91999816894531,,52,OLB,PLG,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,6.340909153767434,False,False,False
212,2016,5,3129,31130.0,2016-08-12 02:07:38.300,83.37000274658203,25.809999465942386,0.2700000107288361,179.9199981689453,99.9499969482422,,52,OLB,PLG,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,5.522727504453466,False,False,False
213,2016,5,3129,31130.0,2016-08-12 02:07:38.400,83.62999725341797,25.809999465942386,0.25999999046325684,185.0500030517578,105.5500030517578,,52,OLB,PLG,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,5.318181634930252,False,False,False
214,2016,5,3129,31130.0,2016-08-12 02:07:38.500,83.88999938964845,25.809999465942386,0.25999999046325684,190.1499938964844,111.5199966430664,,52,OLB,PLG,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,5.318181634930252,False,False,False
215,2016,5,3129,31130.0,2016-08-12 02:07:45.900,56.13999938964844,13.68000030517578,0.7699999809265136,206.05999755859366,262.1199951171875,,52,OLB,PLG,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,15.749999644860502,False,False,False
216,2016,5,3129,31130.0,2016-08-12 02:07:46.000,55.47999954223633,13.720000267028807,0.6600000262260437,209.5500030517578,262.79000854492193,,52,OLB,PLG,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,13.500000566441804,False,False,False
217,2016,5,3129,31130.0,2016-08-12 02:07:47.900,41.93999862670898,9.319999694824217,0.5600000023841858,123.84999847412108,227.7100067138672,,52,OLB,PLG,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,11.454545528767436,False,False,False
218,2016,5,3129,31130.0,2016-08-12 02:07:48.000,41.680000305175774,8.920000076293945,0.4699999988079071,121.62999725341795,225.4600067138672,,52,OLB,PLG,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,9.613636360616281,False,False,False
219,2016,5,3129,31130.0,2016-08-12 02:07:48.100,41.459999084472656,8.560000419616701,0.4300000071525574,118.09999847412108,224.66999816894528,,52,OLB,PLG,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,8.795454711302309,False,False,False
220,2016,5,3129,31130.0,2016-08-12 02:07:48.200,41.27000045776367,8.229999542236326,0.3799999952316284,114.44000244140624,223.02999877929688,,52,OLB,PLG,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,7.772727192465126,False,False,False
225,2016,5,3129,31130.0,2016-08-12 02:07:39.500,84.19000244140625,24.319999694824208,0.25999999046325684,154.60000610351562,217.2400054931641,,52,OLB,PLG,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,5.318181634930252,False,False,False
226,2016,5,3129,31130.0,2016-08-12 02:07:47.000,47.36999893188477,12.840000152587892,0.8100000023841859,150.77999877929688,248.66999816894528,,52,OLB,PLG,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,16.56818190376744,False,False,False
227,2016,5,3129,31130.0,2016-08-12 02:07:47.100,46.61999893188477,12.579999923706055,0.8000000119209291,142.47000122070312,245.80999755859366,,52,OLB,PLG,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,16.363636643837186,False,False,False
228,2016,5,3129,31130.0,2016-08-12 02:07:47.200,45.9099998474121,12.229999542236328,0.7900000214576722,140.16000366210935,242.17999267578125,,52,OLB,PLG,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,16.159091383906933,False,False,False
229,2016,5,3129,31130.0,2016-08-12 02:07:47.300,45.22000122070313,11.880000114440918,0.7799999713897706,135.07000732421878,239.8000030517578,,52,OLB,PLG,Punting_Lineman,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,15.95454490479076,False,False,False
